Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
purePursuitUSCity,MRIP1_2,79,41,0.628480737,0.716679127,40.9,37.05,0.621218381,0.716609019,31.6227766,31.6227766,25.0136317,24.1088367
purePursuitUSCity,MRIP1_2,80,61,5.924529884,6.508256185,70.49,63.95,3.403600239,3.497421349,31.6227766,31.6227766,28.3820981,29.8687894
purePursuitUSCity,MRIP1_2,81,62,1.283078097,1.296457451,76.69,67.32,0.805582439,0.826556009,31.6227766,31.6227766,29.4153983,30.1446714
purePursuitUSCity,MRIP1_2,82,21,3.219443859,3.202619383,27.21,24.35,0.540470222,0.549745715,31.6227766,31.6227766,18.0354025,20.5084964
purePursuitUSCity,MRIP1_2,83,82,5.458492055,5.458382727,61.01,53.45,1.547204064,1.645780466,31.6227766,31.6227766,26.0783675,27.957779
purePursuitUSCity,MRIP1_2,84,41,6.569286535,6.682562759,29.63,28.46,2.617412374,2.718834584,31.6227766,31.6227766,18.9845748,22.0671311
purePursuitUSCity,MRIP1_2,85,41,2.070952239,1.697453935,36.67,31.66,0.724871972,0.724785568,31.6227766,31.6227766,20.9131969,19.3265654
purePursuitUSCity,MRIP1_2,86,31,4.311981288,4.227678817,24.5,22.48,1.191619232,1.380635984,31.6227766,31.6227766,17.5508399,20.5162634
purePursuitUSCity,MRIP1_2,87,31,1.146679873,0.99746946,41.58,35.12,0.389052173,0.417801362,31.6227766,31.6227766,21.8885643,19.9131538
purePursuitUSCity,MRIP1_2,88,11,0.353180017,0.535161873,15.73,14.7,0.036171819,0.063875259,31.6227766,31.6227766,14.9049877,17.8707266
purePursuitUSCity,MRIP1_2,89,62,5.498545361,5.498344618,41.34,36.19,1.306383797,1.582822226,31.6227766,31.6227766,21.7611144,23.7784098
purePursuitUSCity,MRIP1_2,90,31,1.307242909,1.292458038,43,37.53,0.851314442,0.868015298,31.6227766,31.6227766,21.9794536,24.1397849
purePursuitUSCity,MRIP1_2,91,71,1.76317951,1.593999648,59.98,51.09,1.023824479,1.114115384,31.6227766,31.6227766,25.702704,27.1642729
purePursuitUSCity,MRIP1_2,92,71,1.368945111,2.029637731,99999,99999,0.946773964,1.353056811,31.6227766,31.6227766,38.0504714,36.156863
purePursuitUSCity,MRIP1_2,93,71,5.737861084,7.206639738,77.67,69.47,1.925835908,2.15351162,31.6227766,31.6227766,29.9539864,28.4643914
purePursuitUSCity,MRIP1_2,94,11,0.004509433,0.004509604,13.95,12.07,0,6.38403E-13,31.6227766,31.6227766,16.1570089,17.425705
purePursuitUSCity,MRIP1_2,95,71,22.64778224,22.60965553,96.31,85.51,2.355660721,2.467722174,31.6227766,31.6227766,33.9007331,34.2432337
purePursuitUSCity,MRIP1_2,96,31,0.018453878,0.0152768,39.05,33.18,0.005607796,0.007475699,31.6227766,31.6227766,20.9756983,22.8331774
purePursuitUSCity,MRIP1_2,97,81,1.291611775,1.293895292,60.56,52.11,1.672118969,1.718244011,31.6227766,31.6227766,25.9259043,27.6361836
purePursuitUSCity,MRIP1_2,98,21,0.044280283,0.049817234,18.75,16.79,0.017304843,0.022207362,31.6227766,31.6227766,16.1179987,18.7650938
purePursuitUSCity,MRIP1_2,99,52,2.508083715,2.526907674,42.55,36.47,0.477506599,0.4952607,31.6227766,31.6227766,22.2920863,23.7356368
purePursuitUSCity,MRIP1_2,100,82,2.205812073,2.51543863,58.97,55.45,1.371956629,1.709028613,31.6227766,31.6227766,25.4486444,28.4267698
purePursuitUSCity,MRIP1_3,1,51,2.067760555,1.745688759,43.47,35.5,1.127653386,1.174732893,31.6227766,31.6227766,22.1122128,23.7193847
purePursuitUSCity,MRIP1_3,2,51,3.195163593,5.318355791,41.64,37.17,2.245076449,3.136706986,31.6227766,31.6227766,21.9739566,20.6576387
purePursuitUSCity,MRIP1_3,3,41,1.726995945,1.012075042,25.2,21.25,0.529474757,0.636833294,31.6227766,31.6227766,17.5207368,19.9253502
purePursuitUSCity,MRIP1_3,4,11,0.003602435,0.003602105,12.95,10.56,0,0,31.6227766,31.6227766,14.3487648,16.9191261
purePursuitUSCity,MRIP1_3,5,41,1.512141593,1.381374696,71.81,54.51,1.090740959,1.13149743,31.6227766,31.6227766,28.4253243,31.9522498
purePursuitUSCity,MRIP1_3,6,51,1.224356803,2.125557201,50.49,40.96,0.931513785,1.212775484,31.6227766,31.6227766,23.3611586,24.7504691
purePursuitUSCity,MRIP1_3,7,31,23.30765748,23.36481452,43.04,34.65,0.666838101,0.769373334,31.6227766,31.6227766,21.9662384,23.4320921
purePursuitUSCity,MRIP1_3,8,52,0.21010341,0.376630523,8.98,7.58,0.118890502,0.138503361,31.6227766,31.6227766,13.3787822,15.9327221
purePursuitUSCity,MRIP1_3,9,51,1.432524993,1.512796684,79.33,63.17,1.189824528,1.209062411,31.6227766,31.6227766,29.7897918,29.5026861
purePursuitUSCity,MRIP1_3,10,31,1.774226191,1.718649848,47.83,35.61,0.377910709,0.403899963,31.6227766,31.6227766,23.1597274,23.7756165
purePursuitUSCity,MRIP1_3,11,51,11.50441615,20.89307045,42.44,36.74,1.956112605,2.813550595,31.6227766,31.6227766,21.8640344,23.6391645
purePursuitUSCity,MRIP1_3,12,32,0.205494277,0.114585057,28.33,22.4,0.06855509,0.084496087,31.6227766,31.6227766,18.2317364,20.0985656
purePursuitUSCity,MRIP1_3,13,11,0.000641298,0.000640899,2.86,2.86,3.0685E-08,6.39834E-13,31.6227766,31.6227766,11.6115031,14.8661182
purePursuitUSCity,MRIP1_3,14,61,0.023023053,0.023108126,52.62,42.14,3.49849E-13,3.41989E-05,31.6227766,31.6227766,23.8560715,24.784661
purePursuitUSCity,MRIP1_3,15,71,1.903555449,1.908566811,91.8,72.93,1.223935011,1.25366218,31.6227766,31.6227766,32.3979298,31.6917324
purePursuitUSCity,MRIP1_3,16,31,22.11892196,22.13422215,29.72,26.29,0.698779803,0.773656949,31.6227766,31.6227766,18.591687,21.1955657
purePursuitUSCity,MRIP1_3,17,41,3.415909619,3.445953688,31.57,26.44,1.089282287,1.256405245,31.6227766,31.6227766,19.28294,21.1680907
purePursuitUSCity,MRIP1_3,18,51,2.934734904,3.193989183,44.71,32.81,0.59131344,0.795696211,31.6227766,31.6227766,23.0467753,25.7617144
purePursuitUSCity,MRIP1_3,19,62,1.909069431,1.647382428,46.88,37.07,0.618997356,0.652441931,31.6227766,31.6227766,22.5053356,24.102928
purePursuitUSCity,MRIP1_3,20,22,0.198460424,0.156500013,30.74,24.22,0.074903087,0.085022445,31.6227766,31.6227766,19.0691436,20.2717506
purePursuitUSCity,MRIP1_3,21,21,0.05386767,0.042275817,16.12,13.89,0.011928788,0.023231747,31.6227766,31.6227766,14.9775194,17.6790165
purePursuitUSCity,MRIP1_3,22,51,0.977739257,0.971907857,54.7,43.22,0.803564532,0.921642905,31.6227766,31.6227766,24.4367762,25.4446494
purePursuitUSCity,MRIP1_3,23,41,1.699503881,1.070713616,24.89,20.35,0.508405817,0.555740035,31.6227766,31.6227766,17.8890352,19.5035987
purePursuitUSCity,MRIP1_3,24,71,3.401206125,3.470518146,50.75,41.91,1.251202389,1.473475426,31.6227766,31.6227766,23.7331756,25.3980476
purePursuitUSCity,MRIP1_3,25,61,2.382926582,2.198048631,95.91,75.77,0.351101147,0.352013227,31.6227766,31.6227766,33.5270352,32.7202034
purePursuitUSCity,MRIP1_3,26,61,22.67082537,22.63555762,70.42,59.45,2.083972514,2.844626176,31.6227766,31.6227766,28.3485565,25.8900933
purePursuitUSCity,MRIP1_3,27,22,1.682122176,1.292600596,26.15,20.21,0.753923327,0.774250812,31.6227766,31.6227766,17.9772389,19.4258973
purePursuitUSCity,MRIP1_3,28,51,1.404454351,1.206728955,47.58,41.17,1.290434892,1.552571088,31.6227766,31.6227766,22.9845069,24.7423937
purePursuitUSCity,MRIP1_3,29,51,1.88839504,1.363499231,52.13,41.78,1.163680696,1.334191972,31.6227766,31.6227766,24.0844283,21.9079652
purePursuitUSCity,MRIP1_3,30,62,1.295789973,1.287873485,86.25,70.59,1.312889512,1.363847891,31.6227766,31.6227766,32.6237367,31.0904627
purePursuitUSCity,MRIP1_3,31,11,0.00205399,0.002059755,6.85,6.2,2.56486E-13,0,31.6227766,31.6227766,12.7164379,18.8232576
purePursuitUSCity,MRIP1_3,32,62,3.359556462,3.440738979,36.56,34.21,0.618224289,0.651878516,31.6227766,31.6227766,20.4723714,23.4122
purePursuitUSCity,MRIP1_3,33,51,1.220992061,1.516602487,35.43,29.79,0.86775019,0.935793455,31.6227766,31.6227766,20.2835114,22.2410347
purePursuitUSCity,MRIP1_3,34,51,1.496518801,1.341091853,53.74,42.45,0.71662237,0.734783936,31.6227766,31.6227766,24.2430518,21.9598243
purePursuitUSCity,MRIP1_3,35,71,5.302684287,5.415433532,55.76,46.32,0.757596545,0.961851649,31.6227766,31.6227766,24.8648164,25.9049204
purePursuitUSCity,MRIP1_3,36,11,0.000638738,0.000641708,3.13,3.12,1.92033E-11,4.71495E-11,31.6227766,31.6227766,11.4856025,14.9953216
purePursuitUSCity,MRIP1_3,37,22,0.918886222,0.9582508,34.24,28,0.803244748,0.840805055,31.6227766,31.6227766,19.6711319,21.5506002
purePursuitUSCity,MRIP1_3,38,61,1.992888061,1.988954049,60.06,46.85,0.173532834,0.220217035,31.6227766,31.6227766,25.9875651,26.0950531
purePursuitUSCity,MRIP1_3,39,21,0.915827103,0.883998137,10.59,9.32,0.13509296,0.137117891,31.6227766,31.6227766,13.7138218,16.2752761
purePursuitUSCity,MRIP1_3,40,41,4.851860317,4.870560912,31.32,27.7,1.183073257,1.427714334,31.6227766,31.6227766,19.2616009,21.6493403
purePursuitUSCity,MRIP1_3,41,51,2.833139711,2.703953019,68.86,58.1,1.303086585,1.383957193,31.6227766,31.6227766,27.9050349,28.789863
purePursuitUSCity,MRIP1_3,42,71,3.776392468,3.727830578,67.53,53.03,2.178034981,2.450156623,31.6227766,31.6227766,28.0476723,27.477391
purePursuitUSCity,MRIP1_3,43,81,11.37313399,12.48091667,92.98,75.27,3.363923882,4.749805751,31.6227766,31.6227766,33.3693343,32.4742848
purePursuitUSCity,MRIP1_3,44,11,0.000493288,0.000493585,2.38,2.39,1.22281E-08,9.7279E-08,31.6227766,31.6227766,13.7633168,16.066849
purePursuitUSCity,MRIP1_3,45,81,1.297145287,1.096531712,53.97,43.29,1.178077475,1.252109473,31.6227766,31.6227766,24.3893091,26.0685078
purePursuitUSCity,MRIP1_3,46,92,1.297394488,1.06691365,67.62,53.35,0.633192597,0.716875783,31.6227766,31.6227766,27.4500501,28.0089769
purePursuitUSCity,MRIP1_3,47,51,5.496905826,5.498599963,46.46,38.18,0.651474862,0.751272174,31.6227766,31.6227766,22.8940123,23.964594
purePursuitUSCity,MRIP1_3,48,111,4.62596513,4.810681029,99999,99999,1.3270813,2.119154996,31.6227766,31.6227766,35.4416993,37.9645322
purePursuitUSCity,MRIP1_3,49,61,3.870472996,9.091622912,54.13,45.14,2.951411663,4.269700398,31.6227766,31.6227766,26.1669147,29.9683346
purePursuitUSCity,MRIP1_3,50,72,5.553312409,8.558216905,61.41,49.94,1.720896185,2.622868331,31.6227766,31.6227766,27.454751,28.4595049
purePursuitUSCity,MRIP1_3,51,21,0.004595539,0.004587748,15.33,14.12,2.1481E-11,0.001602344,31.6227766,31.6227766,14.8134602,18.1286607
purePursuitUSCity,MRIP1_3,52,61,1.775597105,1.806985992,58.65,46.63,0.866398294,0.950083884,31.6227766,31.6227766,25.2911345,26.0595884
purePursuitUSCity,MRIP1_3,53,31,4.49717497,4.469730165,38.95,30.57,0.428277666,0.433505331,31.6227766,31.6227766,20.9250474,23.7050302
purePursuitUSCity,MRIP1_3,54,41,4.919201706,4.884495074,49.34,37.72,0.443477316,0.520736233,31.6227766,31.6227766,23.6908484,24.325579
purePursuitUSCity,MRIP1_3,55,51,0.212649503,0.16250898,10.4,8.78,0.063010388,0.070336975,31.6227766,31.6227766,13.8857086,16.361242
purePursuitUSCity,MRIP1_3,56,11,0.004504473,956.9568548,9.31,8.31,0,0,31.6227766,31.6227766,16.6136918,36.6144954
purePursuitUSCity,MRIP1_3,57,41,2.171940588,2.176845521,23.55,20.32,0.496056846,0.561736325,31.6227766,31.6227766,17.2411055,19.6251963
purePursuitUSCity,MRIP1_3,58,51,1.438525996,0.840959081,54.21,43.65,0.716619528,0.774371092,31.6227766,31.6227766,24.9006586,25.3026656
purePursuitUSCity,MRIP1_3,59,81,22.63218725,22.51305985,60.62,53.66,3.646968118,5.791701957,31.6227766,31.6227766,26.6619605,28.5969047
purePursuitUSCity,MRIP1_3,60,61,0.656741531,0.881951822,52.38,41.9,0.140759622,0.255526939,31.6227766,31.6227766,24.0076505,24.929018
purePursuitUSCity,MRIP1_3,61,61,3.559850844,3.631944211,66.67,50.96,1.857536716,2.146861006,31.6227766,31.6227766,27.7604134,24.39376
purePursuitUSCity,MRIP1_3,62,51,22.66128236,22.63267374,33.31,28.02,0.530572776,0.639673264,31.6227766,31.6227766,20.7137928,22.2241516
purePursuitUSCity,MRIP1_3,63,71,1.981331626,3.242446952,79.08,62.01,1.273687485,1.389307204,31.6227766,31.6227766,30.5919958,30.3911407
purePursuitUSCity,MRIP1_3,64,51,3.481709471,3.425300731,37.77,29.84,0.425407873,0.424377062,31.6227766,31.6227766,21.0430662,22.629029
purePursuitUSCity,MRIP1_3,65,21,2.159440508,1.871005539,24.45,19.96,0.373001543,0.368083651,31.6227766,31.6227766,17.7779212,19.8977922
purePursuitUSCity,MRIP1_3,66,61,2.267216576,1.256074433,69.26,55.57,1.123401352,1.179209954,31.6227766,31.6227766,28.0143672,28.3850572
purePursuitUSCity,MRIP1_3,67,21,1.294907288,0.861272915,16.64,14.56,0.511866542,0.560239296,31.6227766,31.6227766,15.4923943,18.4553149
purePursuitUSCity,MRIP1_3,68,112,4.056858424,3.332741529,58.63,46.66,0.815788603,0.852350417,31.6227766,31.6227766,26.3040948,26.7596965
purePursuitUSCity,MRIP1_3,69,11,0.005400989,0.005402805,15.05,12.45,2.2517E-11,0.002124951,31.6227766,31.6227766,17.1470487,20.6545289
purePursuitUSCity,MRIP1_3,70,52,20.4610692,18.75492835,54.39,50.06,2.839465404,3.199291136,31.6227766,31.6227766,28.9234325,30.9108413
purePursuitUSCity,MRIP1_3,71,11,0.06539235,0.090236104,20.27,19.33,0.030239901,0.033392709,31.6227766,31.6227766,16.4803443,19.9394212
purePursuitUSCity,MRIP1_3,72,51,4.917693487,4.933685859,44.81,37.32,1.231134523,1.355118464,31.6227766,31.6227766,23.2914346,26.2711284
purePursuitUSCity,MRIP1_3,73,41,2.543891392,2.543594185,39.49,35.49,1.02665784,1.152680742,31.6227766,31.6227766,21.6212433,24.0793565
purePursuitUSCity,MRIP1_3,74,71,5.853610585,5.548042047,49.44,39.75,1.190925481,1.316558511,31.6227766,31.6227766,23.8193683,25.3805813
purePursuitUSCity,MRIP1_3,75,91,1.701208988,1.316186118,73.1,58.41,1.462994217,1.499677781,31.6227766,31.6227766,28.9981836,29.1754813
purePursuitUSCity,MRIP1_3,76,11,0.002059534,0.002060497,5.98,5.64,0.000705832,0,31.6227766,31.6227766,12.775201,15.6933727
purePursuitUSCity,MRIP1_3,77,61,0.661535311,1.321774149,40.6,36.59,0.889443764,1.089754047,31.6227766,31.6227766,21.6990374,24.2027059
purePursuitUSCity,MRIP1_3,78,71,7.032034918,7.878362488,99999,99999,1.654473513,2.18865805,31.6227766,31.6227766,35.099115,38.5928205
purePursuitUSCity,MRIP1_3,79,41,0.628480737,1.186231741,40.9,35.73,0.621218381,0.751053556,31.6227766,31.6227766,21.9831176,24.1406101
purePursuitUSCity,MRIP1_3,80,61,5.924529884,7.053245779,70.49,61.98,3.403600239,3.525635378,31.6227766,31.6227766,28.9337413,30.4049475
purePursuitUSCity,MRIP1_3,81,62,1.283078097,1.304699094,76.69,63.8,0.805582439,0.831652498,31.6227766,31.6227766,31.3068944,32.9657189
purePursuitUSCity,MRIP1_3,82,21,3.219443859,3.198930064,27.21,23.19,0.540470222,0.549213356,31.6227766,31.6227766,18.5322468,20.3616634
purePursuitUSCity,MRIP1_3,83,82,5.458492055,16.2225983,61.01,50.87,1.547204064,2.629881023,31.6227766,31.6227766,26.6143128,29.2470294
purePursuitUSCity,MRIP1_3,84,41,6.569286535,6.769331569,29.63,28.62,2.617412374,2.757725804,31.6227766,31.6227766,19.3126003,22.5079261
purePursuitUSCity,MRIP1_3,85,41,2.070952239,1.413896886,36.67,29.9,0.724871972,0.746331555,31.6227766,31.6227766,21.3827792,18.8068098
purePursuitUSCity,MRIP1_3,86,31,4.311981288,4.199447575,24.5,21.98,1.191619232,1.511989869,31.6227766,31.6227766,17.941137,20.5469279
purePursuitUSCity,MRIP1_3,87,31,1.146679873,0.907771008,41.58,32.72,0.389052173,0.440572623,31.6227766,31.6227766,22.2120432,19.8410539
purePursuitUSCity,MRIP1_3,88,11,0.353180017,0.463612627,15.73,14.47,0.036171819,0.061757388,31.6227766,31.6227766,15.1375719,18.0901492
purePursuitUSCity,MRIP1_3,89,62,5.498545361,5.498243967,41.34,34.58,1.306383797,1.722489157,31.6227766,31.6227766,22.0106899,24.246092
purePursuitUSCity,MRIP1_3,90,31,1.307242909,1.355353468,43,35.42,0.851314442,0.882138895,31.6227766,31.6227766,22.7991015,23.9490028
purePursuitUSCity,MRIP1_3,91,71,1.76317951,1.340825735,59.98,47.84,1.023824479,1.182098596,31.6227766,31.6227766,26.4277532,26.8930247
purePursuitUSCity,MRIP1_3,92,71,1.368945111,2.020393837,99999,99999,0.946773964,1.482545941,31.6227766,31.6227766,35.2634571,35.242479
purePursuitUSCity,MRIP1_3,93,71,5.737861084,7.001150952,77.67,65.86,1.925835908,2.297982506,31.6227766,31.6227766,33.3590233,27.6632551
purePursuitUSCity,MRIP1_3,94,11,0.004509433,0.00451022,13.95,11.38,0,0,31.6227766,31.6227766,14.6840085,18.1395012
purePursuitUSCity,MRIP1_3,95,71,22.64778224,22.58904418,96.31,81.19,2.355660721,2.556356906,31.6227766,31.6227766,34.5813552,34.4260181
purePursuitUSCity,MRIP1_3,96,31,0.018453878,0.013657524,39.05,30.98,0.005607796,0.007942736,31.6227766,31.6227766,21.7178091,22.4907105
purePursuitUSCity,MRIP1_3,97,81,1.291611775,1.302787029,60.56,48.6,1.672118969,1.771213356,31.6227766,31.6227766,26.5951052,27.0821408
purePursuitUSCity,MRIP1_3,98,21,0.044280283,0.069908532,18.75,16.1,0.017304843,0.018617064,31.6227766,31.6227766,16.1487874,18.6495604
purePursuitUSCity,MRIP1_3,99,52,2.508083715,2.615851549,42.55,34.27,0.477506599,0.506402858,31.6227766,31.6227766,22.3539206,23.8044198
purePursuitUSCity,MRIP1_3,100,82,2.205812073,2.863780298,58.97,53.76,1.371956629,1.868771253,31.6227766,31.6227766,26.3773554,28.89101
purePursuitUSCity,MRIP2,1,51,2.067760555,2.072086047,43.47,54.41,1.127653386,1.131124522,5.168847258,31.6227766,22.7181109,27.9588124
purePursuitUSCity,MRIP2,2,51,3.195163593,3.195163593,41.64,52.96,2.245076449,2.25973463,2.37125494,31.6227766,22.1574968,24.936608
purePursuitUSCity,MRIP2,3,41,1.726995945,1.726995945,25.2,32.4,0.529474757,0.530736997,6.448180804,31.6227766,18.0201959,23.2431644
purePursuitUSCity,MRIP2,4,11,0.003602435,0.003601633,12.95,20.44,0,0,8.941364563,31.6227766,14.3993946,19.9097048
purePursuitUSCity,MRIP2,5,41,1.512141593,1.505212109,71.81,79.95,1.090740959,1.091522847,3.647734042,31.6227766,28.5994004,33.860961
purePursuitUSCity,MRIP2,6,51,1.224356803,1.224356803,50.49,60.51,0.931513785,0.932024423,4.999555743,31.6227766,24.0652626,34.9155801
purePursuitUSCity,MRIP2,7,31,23.30765748,23.30765748,43.04,46.57,0.666838101,0.688101356,4.47083648,31.6227766,22.5004469,26.5309542
purePursuitUSCity,MRIP2,8,52,0.21010341,0.21010341,8.98,8.98,0.118890502,0.118890502,8.421093528,31.6227766,13.4541176,17.21899
purePursuitUSCity,MRIP2,9,51,1.432524993,1.432524993,79.33,94.8,1.189824528,1.190357428,5.484256047,31.6227766,30.3229897,37.5402423
purePursuitUSCity,MRIP2,10,31,1.774226191,1.778214875,47.83,75.73,0.377910709,0.374464262,3.341783374,31.6227766,23.419241,32.9640521
purePursuitUSCity,MRIP2,11,51,11.50441615,11.56552381,42.44,44.51,1.956112605,1.961763277,2.508089692,31.6227766,22.3264246,25.9944417
purePursuitUSCity,MRIP2,12,32,0.205494277,0.205494277,28.33,35.98,0.06855509,0.068776247,4.750932083,31.6227766,18.6240534,24.1753674
purePursuitUSCity,MRIP2,13,11,0.000641298,0.000641298,2.86,2.86,3.0685E-08,3.0685E-08,9.387463245,31.6227766,12.0569493,15.6138604
purePursuitUSCity,MRIP2,14,61,0.023023053,0.023069553,52.62,60.58,3.49849E-13,0.002295088,4.202386863,31.6227766,24.3480493,29.4525591
purePursuitUSCity,MRIP2,15,71,1.903555449,1.903555449,91.8,99999,1.223935011,0.946005999,4.439908466,31.6227766,33.3988811,38.0972116
purePursuitUSCity,MRIP2,16,31,22.11892196,22.10772562,29.72,36.88,0.698779803,0.705019375,7.603107927,31.6227766,19.3004381,24.5044754
purePursuitUSCity,MRIP2,17,41,3.415909619,3.415909619,31.57,38.51,1.089282287,1.055477314,2.000194226,31.6227766,19.6597644,25.3673698
purePursuitUSCity,MRIP2,18,51,2.934734904,2.943590865,44.71,46.83,0.59131344,0.590727139,10.36647181,31.6227766,24.6750342,29.0607005
purePursuitUSCity,MRIP2,19,62,1.909069431,1.91994792,46.88,54.74,0.618997356,0.587010347,3.075756096,31.6227766,23.0435442,28.2577954
purePursuitUSCity,MRIP2,20,22,0.198460424,0.198460424,30.74,39.14,0.074903087,0.074766522,8.742019749,31.6227766,19.3743173,24.9689117
purePursuitUSCity,MRIP2,21,21,0.05386767,0.076864694,16.12,22.41,0.011928788,0.012995271,3.817599737,31.6227766,15.4434939,20.9949899
purePursuitUSCity,MRIP2,22,51,0.977739257,0.977739257,54.7,67.7,0.803564532,0.803508967,3.10079921,31.6227766,25.1338856,31.0714982
purePursuitUSCity,MRIP2,23,41,1.699503881,1.699503881,24.89,24.89,0.508405817,0.508405817,12.07549238,31.6227766,18.0305748,21.3285005
purePursuitUSCity,MRIP2,24,71,3.401206125,3.401206125,50.75,57.9,1.251202389,1.249933773,7.183212353,31.6227766,24.1524066,29.3154945
purePursuitUSCity,MRIP2,25,61,2.382926582,2.382926582,95.91,95.91,0.351101147,0.351101147,1.140285899,31.6227766,33.6093446,37.1759905
purePursuitUSCity,MRIP2,26,61,22.67082537,22.66381774,70.42,73.99,2.083972514,2.070638045,3.973472671,31.6227766,28.6321555,29.7449849
purePursuitUSCity,MRIP2,27,22,1.682122176,1.727097914,26.15,32.83,0.753923327,0.755188439,8.874648773,31.6227766,18.3583077,23.4098418
purePursuitUSCity,MRIP2,28,51,1.404454351,1.404454351,47.58,47.58,1.290434892,1.290434892,0.70345579,31.6227766,23.7938274,27.0683104
purePursuitUSCity,MRIP2,29,51,1.88839504,1.883073035,52.13,71.06,1.163680696,1.163751027,3.833948986,31.6227766,24.2698468,28.7259625
purePursuitUSCity,MRIP2,30,62,1.295789973,1.682035452,86.25,93.91,1.312889512,1.344628691,6.090773266,31.6227766,31.6370987,40.7223642
purePursuitUSCity,MRIP2,31,11,0.00205399,0.00512205,6.85,11.38,2.56486E-13,0.000446943,2.632725656,31.6227766,12.7682595,17.5741865
